Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,AI_User_Segment,GPA_Gap
100166,Arts,Graduate,3.365,9.67,Ideation,Beginner,2.0,False,7.94,3.0,Actively_Encouraged,5.0,3.286,66.16,High,Moderate,-0.079
100167,Humanities,Senior,3.257,1.18,Summarizing_Reading,Beginner,1.0,False,16.79,1.0,Strict_Ban,2.0,3.809,81.93,High,Light,0.552
100168,STEM,Senior,2.258,2.67,Debugging/Troubleshooting,Intermediate,1.0,False,6.45,3.0,Allowed_With_Citation,1.0,2.326,82.16,Low,Light,0.068
100169,STEM,Junior,2.086,4.31,Debugging/Troubleshooting,Intermediate,2.0,False,5.11,2.0,Strict_Ban,5.0,2.38,51.4,Medium,Light,0.294
100170,Business,Graduate,2.331,5.54,Summarizing_Reading,Intermediate,2.0,True,11.0,3.0,Strict_Ban,4.0,2.493,83.54,High,Moderate,0.162
100171,Business,Junior,1.737,0.78,Ideation,Advanced,4.0,True,15.51,5.0,Allowed_With_Citation,5.0,2.001,82.74,Low,Light,0.264
100172,STEM,Sophomore,3.3,2.54,Ideation,Intermediate,1.0,False,9.31,4.0,Allowed_With_Citation,7.0,3.386,80.69,Medium,Light,0.086
100173,Business,Freshman,2.624,0.11,Summarizing_Reading,Advanced,3.0,False,10.56,3.0,Allowed_With_Citation,7.0,2.737,71.53,Medium,Light,0.113
100174,STEM,Freshman,3.478,9.82,Copywriting/Drafting,Beginner,2.0,False,1.21,3.0,Allowed_With_Citation,6.0,3.476,41.99,Low,Moderate,-0.002
100175,Business,Junior,2.121,14.99,Direct_Answer_Generation,Intermediate,2.0,False,14.5,6.0,Actively_Encouraged,3.0,2.264,65.19,Medium,Moderate,0.143
100176,STEM,Sophomore,3.174,2.13,Debugging/Troubleshooting,Beginner,2.0,False,18.79,5.0,Actively_Encouraged,8.0,3.084,69.25,High,Light,-0.09
100177,Business,Senior,3.349,18.12,Ideation,Advanced,4.0,False,6.81,6.0,Allowed_With_Citation,5.0,3.457,87.34,High,Heavy,0.108
100178,Humanities,Sophomore,2.576,3.46,Summarizing_Reading,Beginner,3.0,True,18.16,3.0,Allowed_With_Citation,4.0,2.835,73.45,Low,Light,0.259
100179,Medical,Graduate,3.66,2.94,Copywriting/Drafting,Beginner,1.0,True,12.84,3.0,Strict_Ban,5.0,3.961,59.54,Low,Light,0.301
100180,STEM,Junior,2.866,2.7,Debugging/Troubleshooting,Advanced,5.0,False,10.94,2.0,Actively_Encouraged,2.0,3.515,66.28,Low,Light,0.649
100181,Humanities,Junior,2.129,26.24,Copywriting/Drafting,Advanced,5.0,True,7.7,7.0,Strict_Ban,9.0,2.284,82.23,High,Heavy,0.155
100182,STEM,Junior,3.676,3.1,Debugging/Troubleshooting,Beginner,1.0,True,17.08,4.0,Strict_Ban,1.0,3.814,57.65,Low,Light,0.138
100183,Medical,Graduate,3.443,3.49,Ideation,Advanced,3.0,True,10.52,2.0,Actively_Encouraged,3.0,3.805,90.63,High,Light,0.362
100184,Medical,Freshman,3.295,0.75,Summarizing_Reading,Beginner,2.0,False,18.67,1.0,Allowed_With_Citation,5.0,3.413,64.58,Low,Light,0.118
100185,STEM,Freshman,3.022,37.66,Copywriting/Drafting,Intermediate,3.0,True,7.47,6.0,Allowed_With_Citation,7.0,3.26,55.99,Medium,Heavy,0.238
100186,Business,Senior,3.43,0.36,Debugging/Troubleshooting,Beginner,2.0,False,12.55,4.0,Allowed_With_Citation,1.0,3.995,90.27,Low,Light,0.565
100187,Arts,Senior,2.82,3.33,Copywriting/Drafting,Intermediate,3.0,False,12.62,2.0,Allowed_With_Citation,1.0,3.102,61.83,Low,Light,0.282
100188,Business,Junior,3.396,1.87,Copywriting/Drafting,Intermediate,3.0,False,3.97,2.0,Actively_Encouraged,1.0,3.49,55.3,Medium,Light,0.094
100189,Business,Sophomore,3.326,3.23,Ideation,Beginner,2.0,False,15.68,1.0,Allowed_With_Citation,4.0,3.592,62.61,Medium,Light,0.266
100190,STEM,Sophomore,3.414,1.7,Copywriting/Drafting,Intermediate,4.0,False,10.47,3.0,Allowed_With_Citation,8.0,3.882,89.38,Low,Light,0.468
100191,STEM,Sophomore,3.05,3.49,Summarizing_Reading,Intermediate,2.0,False,3.56,2.0,Actively_Encouraged,1.0,2.981,92.74,Low,Light,-0.069
100192,Medical,Graduate,3.668,3.05,Summarizing_Reading,Intermediate,2.0,False,5.0,4.0,Actively_Encouraged,9.0,4.0,96.43,High,Light,0.332
100193,Medical,Sophomore,3.282,2.41,Direct_Answer_Generation,Beginner,2.0,False,12.17,3.0,Allowed_With_Citation,1.0,3.661,100.0,Low,Light,0.379
100194,Business,Senior,3.295,7.69,Copywriting/Drafting,Advanced,5.0,False,16.64,1.0,Allowed_With_Citation,2.0,3.857,95.01,Low,Moderate,0.562
100195,Humanities,Senior,2.228,3.64,Ideation,Beginner,3.0,False,2.4,1.0,Allowed_With_Citation,5.0,2.429,72.68,Medium,Light,0.201
100196,Humanities,Freshman,3.781,2.11,Copywriting/Drafting,Intermediate,2.0,False,18.87,2.0,Actively_Encouraged,3.0,3.95,87.3,Medium,Light,0.169
100197,Business,Freshman,3.861,6.34,Direct_Answer_Generation,Beginner,2.0,False,11.62,3.0,Allowed_With_Citation,6.0,3.797,55.28,Low,Moderate,-0.064
100198,Medical,Sophomore,2.816,2.64,Direct_Answer_Generation,Intermediate,1.0,False,13.48,1.0,Allowed_With_Citation,6.0,2.921,76.6,Low,Light,0.105
100199,Medical,Senior,1.691,8.1,Summarizing_Reading,Beginner,3.0,False,9.79,4.0,Allowed_With_Citation,3.0,1.86,58.58,Medium,Moderate,0.169
100200,Arts,Sophomore,2.874,14.28,Direct_Answer_Generation,Advanced,3.0,False,13.68,6.0,Strict_Ban,5.0,3.035,87.08,High,Moderate,0.161
100201,Business,Freshman,3.337,17.53,Copywriting/Drafting,Beginner,2.0,True,13.95,6.0,Strict_Ban,10.0,3.714,53.77,Medium,Heavy,0.377
100202,STEM,Sophomore,2.773,1.76,Summarizing_Reading,Advanced,3.0,True,18.52,2.0,Actively_Encouraged,2.0,3.061,68.03,Low,Light,0.288
100203,STEM,Freshman,3.548,0.87,Debugging/Troubleshooting,Intermediate,5.0,True,12.01,4.0,Strict_Ban,7.0,3.673,72.33,Medium,Light,0.125
100204,Medical,Freshman,2.053,10.51,Direct_Answer_Generation,Beginner,3.0,False,11.46,4.0,Allowed_With_Citation,6.0,2.172,73.12,Low,Moderate,0.119
100205,Business,Sophomore,3.357,21.32,Debugging/Troubleshooting,Beginner,2.0,True,14.42,6.0,Allowed_With_Citation,6.0,3.824,64.84,Medium,Heavy,0.467
100206,STEM,Freshman,3.219,8.15,Debugging/Troubleshooting,Intermediate,3.0,True,17.99,4.0,Actively_Encouraged,6.0,3.384,62.0,Medium,Moderate,0.165
100207,STEM,Senior,3.819,0.81,Debugging/Troubleshooting,Beginner,2.0,True,12.11,4.0,Actively_Encouraged,5.0,4.0,88.92,Medium,Light,0.181
100208,Business,Sophomore,3.166,9.73,Ideation,Beginner,1.0,False,11.08,4.0,Allowed_With_Citation,4.0,3.424,88.19,Low,Moderate,0.258
100209,STEM,Senior,3.742,1.59,Direct_Answer_Generation,Beginner,2.0,True,20.06,4.0,Actively_Encouraged,6.0,4.0,57.99,Medium,Light,0.258
100210,STEM,Junior,2.358,6.03,Summarizing_Reading,Advanced,4.0,True,10.87,2.0,Allowed_With_Citation,7.0,2.525,73.66,Medium,Moderate,0.167
100211,Business,Graduate,3.179,9.61,Debugging/Troubleshooting,Advanced,3.0,True,6.04,4.0,Allowed_With_Citation,7.0,3.448,85.19,Medium,Moderate,0.269
100212,Business,Freshman,3.37,16.68,Summarizing_Reading,Advanced,4.0,True,13.45,5.0,Allowed_With_Citation,6.0,3.544,60.04,Medium,Heavy,0.174
100213,Business,Freshman,2.363,6.12,Ideation,Advanced,5.0,True,11.18,6.0,Allowed_With_Citation,1.0,2.653,92.54,Low,Moderate,0.29
100214,STEM,Graduate,3.741,4.25,Direct_Answer_Generation,Beginner,2.0,True,1.29,4.0,Allowed_With_Citation,7.0,3.903,89.03,Medium,Light,0.162
100215,Business,Senior,3.815,5.75,Summarizing_Reading,Advanced,5.0,True,10.43,3.0,Allowed_With_Citation,6.0,4.0,77.85,Low,Moderate,0.185
100216,STEM,Freshman,3.098,1.91,Debugging/Troubleshooting,Intermediate,2.0,True,3.43,4.0,Allowed_With_Citation,6.0,2.936,62.17,Low,Light,-0.162
100217,Humanities,Freshman,2.833,4.27,Copywriting/Drafting,Intermediate,3.0,False,1.0,5.0,Actively_Encouraged,1.0,2.957,77.19,High,Light,0.124
100218,Business,Graduate,3.528,7.89,Ideation,Beginner,2.0,False,23.25,2.0,Strict_Ban,2.0,4.0,98.6,High,Moderate,0.472
100219,Business,Freshman,2.684,2.69,Ideation,Beginner,1.0,False,14.68,2.0,Allowed_With_Citation,3.0,2.888,86.1,Low,Light,0.204
100220,Arts,Graduate,3.212,3.85,Copywriting/Drafting,Intermediate,3.0,True,21.18,4.0,Actively_Encouraged,6.0,3.444,67.65,Low,Light,0.232
100221,Business,Graduate,3.338,23.56,Ideation,Advanced,3.0,True,1.73,7.0,Actively_Encouraged,9.0,3.623,79.2,High,Heavy,0.285
100222,Business,Sophomore,3.392,0.18,Debugging/Troubleshooting,Beginner,3.0,False,19.52,1.0,Strict_Ban,1.0,3.568,75.24,Low,Light,0.176
100223,STEM,Senior,3.062,21.42,Summarizing_Reading,Advanced,4.0,False,10.64,3.0,Strict_Ban,4.0,3.035,63.98,High,Heavy,-0.027
100224,Humanities,Junior,3.041,11.81,Summarizing_Reading,Beginner,3.0,False,16.54,2.0,Allowed_With_Citation,3.0,3.149,70.08,High,Moderate,0.108
100225,STEM,Senior,3.565,4.6,Ideation,Beginner,3.0,False,20.32,3.0,Allowed_With_Citation,5.0,3.834,76.92,Medium,Light,0.269
100226,STEM,Sophomore,3.337,3.82,Copywriting/Drafting,Beginner,3.0,True,10.28,1.0,Actively_Encouraged,1.0,3.378,90.81,Medium,Light,0.041
100227,Medical,Freshman,1.928,9.33,Summarizing_Reading,Advanced,4.0,False,1.0,2.0,Actively_Encouraged,6.0,1.866,49.12,Low,Moderate,-0.062
100228,Humanities,Senior,3.225,15.05,Summarizing_Reading,Beginner,3.0,False,4.01,5.0,Actively_Encouraged,7.0,3.354,59.27,Medium,Heavy,0.129
100229,Medical,Freshman,3.167,0.39,Summarizing_Reading,Beginner,3.0,False,21.6,1.0,Allowed_With_Citation,3.0,3.643,80.69,Low,Light,0.476
100230,Business,Graduate,2.767,6.3,Ideation,Intermediate,1.0,False,8.96,1.0,Actively_Encouraged,1.0,3.032,65.87,Medium,Moderate,0.265
100231,Arts,Sophomore,3.29,2.28,Ideation,Beginner,1.0,True,5.92,1.0,Allowed_With_Citation,2.0,3.646,81.36,Low,Light,0.356
100232,Business,Freshman,3.653,1.27,Ideation,Intermediate,5.0,False,10.97,4.0,Allowed_With_Citation,3.0,3.572,72.15,High,Light,-0.081
100233,Business,Sophomore,3.767,5.41,Ideation,Beginner,1.0,False,6.16,3.0,Allowed_With_Citation,7.0,3.61,61.21,Low,Moderate,-0.157
100234,Humanities,Graduate,3.609,0.76,Debugging/Troubleshooting,Advanced,5.0,False,14.74,2.0,Strict_Ban,1.0,4.0,89.33,Low,Light,0.391
100235,STEM,Sophomore,3.319,8.17,Direct_Answer_Generation,Advanced,3.0,False,16.89,3.0,Allowed_With_Citation,5.0,3.641,88.9,High,Moderate,0.322
100236,Business,Graduate,3.133,0.26,Ideation,Beginner,3.0,True,17.54,1.0,Allowed_With_Citation,5.0,3.209,81.38,Medium,Light,0.076
100237,STEM,Freshman,3.291,8.76,Copywriting/Drafting,Intermediate,3.0,True,16.54,2.0,Strict_Ban,3.0,3.644,100.0,Medium,Moderate,0.353
100238,STEM,Junior,3.857,3.97,Direct_Answer_Generation,Advanced,4.0,False,23.89,1.0,Allowed_With_Citation,4.0,4.0,100.0,Medium,Light,0.143
100239,Business,Graduate,3.351,15.28,Ideation,Beginner,2.0,False,15.69,6.0,Actively_Encouraged,7.0,3.623,78.96,Medium,Heavy,0.272
100240,STEM,Freshman,3.381,7.75,Debugging/Troubleshooting,Beginner,1.0,False,14.91,3.0,Allowed_With_Citation,4.0,3.474,74.92,Medium,Moderate,0.093
100241,Medical,Sophomore,3.555,5.97,Summarizing_Reading,Beginner,1.0,True,11.13,2.0,Allowed_With_Citation,2.0,3.516,82.38,Low,Moderate,-0.039
100242,Medical,Graduate,3.511,9.68,Summarizing_Reading,Beginner,2.0,True,17.3,6.0,Actively_Encouraged,3.0,3.704,86.02,High,Moderate,0.193
100243,Medical,Junior,3.267,1.62,Summarizing_Reading,Advanced,3.0,False,8.63,5.0,Actively_Encouraged,2.0,3.52,73.95,Medium,Light,0.253
100244,Humanities,Senior,2.689,0.67,Copywriting/Drafting,Beginner,2.0,False,7.05,3.0,Strict_Ban,5.0,2.993,87.34,Medium,Light,0.304
100245,STEM,Senior,3.589,22.12,Ideation,Intermediate,2.0,False,10.25,7.0,Allowed_With_Citation,10.0,3.635,97.9,Medium,Heavy,0.046
100246,Medical,Junior,2.81,19.75,Direct_Answer_Generation,Beginner,2.0,True,3.18,6.0,Allowed_With_Citation,1.0,2.358,64.94,High,Heavy,-0.452
100247,Humanities,Senior,3.495,9.09,Copywriting/Drafting,Beginner,3.0,True,13.12,2.0,Strict_Ban,5.0,3.745,72.68,High,Moderate,0.25
100248,Medical,Junior,2.312,14.79,Debugging/Troubleshooting,Advanced,3.0,True,10.08,2.0,Allowed_With_Citation,2.0,2.989,100.0,Medium,Moderate,0.677
100249,Medical,Senior,3.915,7.89,Summarizing_Reading,Intermediate,4.0,False,20.54,6.0,Strict_Ban,4.0,4.0,78.11,Medium,Moderate,0.085
100250,Arts,Freshman,3.803,5.74,Copywriting/Drafting,Beginner,1.0,True,14.62,4.0,Allowed_With_Citation,3.0,3.803,67.41,Low,Moderate,0.0
100251,STEM,Graduate,3.016,12.75,Ideation,Advanced,3.0,True,21.44,6.0,Allowed_With_Citation,3.0,3.507,82.28,High,Moderate,0.491
100252,Humanities,Senior,3.332,9.12,Direct_Answer_Generation,Advanced,4.0,True,12.83,5.0,Allowed_With_Citation,3.0,3.72,83.47,Medium,Moderate,0.388
100253,Arts,Sophomore,2.648,1.43,Copywriting/Drafting,Beginner,3.0,False,10.69,3.0,Actively_Encouraged,2.0,2.517,71.83,Low,Light,-0.131
100254,Humanities,Junior,3.878,11.89,Debugging/Troubleshooting,Intermediate,3.0,True,8.94,4.0,Allowed_With_Citation,3.0,4.0,64.07,Medium,Moderate,0.122
100255,STEM,Sophomore,2.069,25.73,Copywriting/Drafting,Beginner,2.0,False,19.14,7.0,Allowed_With_Citation,6.0,2.314,59.48,High,Heavy,0.245
100256,Business,Senior,2.738,7.93,Ideation,Intermediate,2.0,True,1.7,1.0,Strict_Ban,1.0,3.103,63.11,Low,Moderate,0.365
100257,Medical,Graduate,3.164,3.38,Direct_Answer_Generation,Advanced,3.0,True,12.47,1.0,Strict_Ban,2.0,3.636,81.63,High,Light,0.472
100258,Business,Freshman,3.416,2.17,Summarizing_Reading,Advanced,3.0,False,17.99,1.0,Allowed_With_Citation,2.0,3.669,89.41,Low,Light,0.253
100259,Business,Graduate,2.41,7.72,Copywriting/Drafting,Advanced,3.0,False,6.6,2.0,Allowed_With_Citation,2.0,2.556,76.43,High,Moderate,0.146
100260,STEM,Freshman,2.637,0.74,Debugging/Troubleshooting,Advanced,3.0,True,14.56,2.0,Allowed_With_Citation,3.0,3.132,84.55,Medium,Light,0.495
100261,Business,Junior,3.244,20.81,Ideation,Advanced,3.0,True,11.55,5.0,Allowed_With_Citation,4.0,3.651,87.79,Medium,Heavy,0.407
100262,Medical,Junior,3.506,5.02,Summarizing_Reading,Intermediate,2.0,False,10.09,1.0,Allowed_With_Citation,3.0,3.88,71.93,Low,Moderate,0.374
100263,STEM,Sophomore,3.825,18.43,Debugging/Troubleshooting,Intermediate,3.0,True,7.11,3.0,Actively_Encouraged,3.0,4.0,87.29,Low,Heavy,0.175
100264,Business,Junior,3.05,22.73,Summarizing_Reading,Beginner,3.0,True,11.01,7.0,Allowed_With_Citation,6.0,3.284,68.48,High,Heavy,0.234
100265,Medical,Senior,2.94,1.62,Summarizing_Reading,Intermediate,3.0,True,11.71,4.0,Strict_Ban,2.0,3.211,82.2,Low,Light,0.271
100266,Business,Sophomore,3.293,10.66,Debugging/Troubleshooting,Beginner,1.0,False,6.63,3.0,Allowed_With_Citation,2.0,3.37,89.83,Low,Moderate,0.077
100267,Business,Freshman,2.912,12.22,Ideation,Intermediate,1.0,False,11.33,5.0,Allowed_With_Citation,3.0,2.95,65.63,Medium,Moderate,0.038
100268,Business,Junior,3.302,23.57,Copywriting/Drafting,Intermediate,4.0,True,21.08,6.0,Allowed_With_Citation,7.0,3.567,89.24,Medium,Heavy,0.265
100269,Humanities,Senior,3.472,3.46,Copywriting/Drafting,Intermediate,3.0,True,9.68,1.0,Actively_Encouraged,3.0,3.848,69.07,Medium,Light,0.376
100270,STEM,Graduate,2.579,0.86,Ideation,Beginner,1.0,True,8.9,1.0,Actively_Encouraged,1.0,2.888,80.34,Low,Light,0.309
100271,Arts,Freshman,2.991,9.42,Copywriting/Drafting,Beginner,1.0,True,10.47,5.0,Actively_Encouraged,7.0,3.261,79.72,Low,Moderate,0.27
100272,Arts,Graduate,2.736,1.3,Debugging/Troubleshooting,Beginner,2.0,True,12.06,5.0,Actively_Encouraged,4.0,2.995,73.16,High,Light,0.259
100273,Arts,Junior,3.616,3.95,Copywriting/Drafting,Beginner,2.0,False,1.18,3.0,Strict_Ban,9.0,3.863,62.9,High,Light,0.247
100274,Medical,Sophomore,2.807,21.31,Summarizing_Reading,Beginner,3.0,False,10.46,8.0,Strict_Ban,8.0,2.855,53.56,Medium,Heavy,0.048
100275,Business,Graduate,3.706,0.8,Copywriting/Drafting,Intermediate,4.0,False,10.72,4.0,Actively_Encouraged,6.0,3.948,100.0,Low,Light,0.242
100276,Business,Sophomore,3.517,6.5,Summarizing_Reading,Intermediate,3.0,True,11.21,1.0,Allowed_With_Citation,1.0,3.78,72.34,High,Moderate,0.263
100277,Arts,Senior,3.444,0.39,Copywriting/Drafting,Beginner,3.0,False,9.38,1.0,Allowed_With_Citation,4.0,3.618,68.24,High,Light,0.174
100278,Business,Senior,3.586,14.54,Ideation,Beginner,1.0,False,13.74,4.0,Strict_Ban,7.0,3.908,62.69,High,Moderate,0.322
100279,Business,Junior,3.117,1.65,Copywriting/Drafting,Beginner,2.0,False,7.45,5.0,Allowed_With_Citation,1.0,3.292,66.31,High,Light,0.175
100280,Arts,Senior,3.302,0.33,Summarizing_Reading,Beginner,2.0,False,14.09,2.0,Allowed_With_Citation,3.0,3.335,93.98,Medium,Light,0.033
100281,Medical,Junior,3.765,5.79,Debugging/Troubleshooting,Beginner,2.0,False,18.43,1.0,Allowed_With_Citation,2.0,4.0,96.43,Low,Moderate,0.235
100282,Humanities,Freshman,3.84,5.69,Copywriting/Drafting,Beginner,1.0,False,19.29,5.0,Allowed_With_Citation,4.0,4.0,72.7,Medium,Moderate,0.16
100283,Humanities,Senior,2.864,7.31,Copywriting/Drafting,Advanced,3.0,True,11.41,3.0,Actively_Encouraged,4.0,3.235,92.27,Medium,Moderate,0.371
100284,STEM,Graduate,2.235,21.44,Debugging/Troubleshooting,Intermediate,3.0,True,10.15,4.0,Strict_Ban,8.0,2.594,80.69,High,Heavy,0.359
100285,Business,Junior,3.039,0.49,Ideation,Intermediate,4.0,False,10.57,1.0,Actively_Encouraged,1.0,3.067,80.71,Low,Light,0.028
100286,STEM,Graduate,3.112,11.33,Direct_Answer_Generation,Intermediate,2.0,False,3.98,4.0,Actively_Encouraged,6.0,3.159,71.73,High,Moderate,0.047
100287,Humanities,Junior,3.156,0.61,Ideation,Beginner,2.0,False,20.45,1.0,Actively_Encouraged,4.0,3.562,77.08,Medium,Light,0.406
100288,Business,Junior,2.672,13.55,Ideation,Advanced,4.0,True,2.54,6.0,Allowed_With_Citation,6.0,2.911,86.59,Medium,Moderate,0.239
100289,STEM,Senior,3.497,4.77,Direct_Answer_Generation,Advanced,3.0,False,13.94,2.0,Actively_Encouraged,4.0,3.63,97.52,Medium,Light,0.133
100290,Business,Freshman,2.628,4.78,Debugging/Troubleshooting,Advanced,5.0,True,6.4,2.0,Allowed_With_Citation,1.0,2.598,76.75,High,Light,-0.03
100291,STEM,Graduate,3.389,8.49,Debugging/Troubleshooting,Intermediate,2.0,True,12.85,3.0,Allowed_With_Citation,3.0,3.48,89.74,High,Moderate,0.091
100292,STEM,Senior,2.857,29.02,Summarizing_Reading,Intermediate,1.0,False,12.57,6.0,Allowed_With_Citation,6.0,3.225,52.64,Medium,Heavy,0.368
100293,Arts,Graduate,2.566,16.4,Copywriting/Drafting,Beginner,2.0,True,18.53,4.0,Strict_Ban,5.0,2.606,52.09,High,Heavy,0.04
100294,Humanities,Junior,3.531,6.12,Copywriting/Drafting,Beginner,2.0,False,19.66,3.0,Allowed_With_Citation,1.0,4.0,69.49,Medium,Moderate,0.469
100295,STEM,Graduate,2.784,4.2,Debugging/Troubleshooting,Intermediate,3.0,False,15.22,5.0,Allowed_With_Citation,6.0,3.066,66.18,High,Light,0.282
100296,Business,Senior,3.325,24.66,Copywriting/Drafting,Advanced,4.0,False,10.07,5.0,Allowed_With_Citation,3.0,3.598,100.0,Medium,Heavy,0.273
100298,STEM,Graduate,2.788,18.58,Direct_Answer_Generation,Advanced,3.0,False,1.6,6.0,Allowed_With_Citation,7.0,3.016,77.43,High,Heavy,0.228
100299,Business,Junior,3.008,3.03,Ideation,Advanced,3.0,False,17.44,2.0,Allowed_With_Citation,5.0,3.5,100.0,Medium,Light,0.492
100300,STEM,Junior,2.37,0.12,Debugging/Troubleshooting,Intermediate,3.0,False,17.41,5.0,Strict_Ban,8.0,2.714,84.97,Low,Light,0.344
100301,STEM,Freshman,3.399,13.25,Copywriting/Drafting,Intermediate,3.0,False,1.0,6.0,Allowed_With_Citation,4.0,3.501,67.93,Medium,Moderate,0.102
100302,Business,Graduate,2.869,3.16,Ideation,Intermediate,3.0,False,11.71,3.0,Allowed_With_Citation,2.0,2.939,73.9,Medium,Light,0.07
100303,Business,Sophomore,3.182,27.29,Ideation,Beginner,1.0,False,5.18,7.0,Actively_Encouraged,4.0,3.263,40.0,Medium,Heavy,0.081
100304,Business,Freshman,3.062,6.81,Ideation,Beginner,3.0,False,10.36,1.0,Allowed_With_Citation,2.0,2.96,55.25,Low,Moderate,-0.102
100305,Business,Freshman,2.666,40.0,Ideation,Advanced,5.0,True,6.91,9.0,Allowed_With_Citation,3.0,2.724,85.51,High,Heavy,0.058
100306,Medical,Junior,2.437,0.41,Summarizing_Reading,Beginner,1.0,True,14.34,1.0,Actively_Encouraged,1.0,2.435,79.28,Low,Light,-0.002
100307,Business,Sophomore,3.352,4.54,Summarizing_Reading,Beginner,1.0,False,8.95,5.0,Actively_Encouraged,6.0,3.566,68.95,Low,Light,0.214
100308,Humanities,Senior,2.707,7.94,Ideation,Intermediate,1.0,True,7.12,3.0,Allowed_With_Citation,5.0,2.981,74.44,Medium,Moderate,0.274
100309,Arts,Sophomore,3.006,1.79,Copywriting/Drafting,Beginner,2.0,False,10.66,2.0,Actively_Encouraged,2.0,3.104,64.43,Low,Light,0.098
100310,STEM,Senior,2.75,3.31,Debugging/Troubleshooting,Beginner,3.0,True,13.96,4.0,Allowed_With_Citation,3.0,2.685,91.55,Low,Light,-0.065
100311,Humanities,Freshman,2.806,8.83,Debugging/Troubleshooting,Advanced,3.0,True,14.11,1.0,Actively_Encouraged,3.0,3.292,97.27,Low,Moderate,0.486
100312,STEM,Sophomore,3.695,11.05,Debugging/Troubleshooting,Intermediate,1.0,False,17.08,4.0,Allowed_With_Citation,5.0,4.0,84.26,Medium,Moderate,0.305
100313,STEM,Senior,2.391,0.28,Debugging/Troubleshooting,Beginner,2.0,False,12.76,2.0,Allowed_With_Citation,5.0,2.564,86.21,Low,Light,0.173
100314,Medical,Sophomore,3.795,2.26,Summarizing_Reading,Intermediate,2.0,False,25.64,1.0,Strict_Ban,1.0,4.0,68.26,Low,Light,0.205
100315,Arts,Freshman,3.067,8.17,Debugging/Troubleshooting,Advanced,3.0,True,17.36,2.0,Actively_Encouraged,5.0,3.666,100.0,Low,Moderate,0.599
100316,Business,Graduate,3.91,1.92,Ideation,Beginner,2.0,False,11.83,3.0,Actively_Encouraged,4.0,4.0,88.9,Medium,Light,0.09
100317,Humanities,Freshman,3.162,15.07,Copywriting/Drafting,Advanced,4.0,True,13.03,3.0,Actively_Encouraged,1.0,3.432,95.56,Medium,Heavy,0.27
100318,STEM,Freshman,2.808,4.48,Debugging/Troubleshooting,Advanced,4.0,False,19.21,2.0,Strict_Ban,6.0,3.352,83.04,Low,Light,0.544
100319,STEM,Sophomore,2.338,4.23,Direct_Answer_Generation,Intermediate,1.0,False,14.77,4.0,Allowed_With_Citation,4.0,2.779,60.3,Medium,Light,0.441
100320,STEM,Freshman,2.831,40.0,Debugging/Troubleshooting,Intermediate,1.0,False,11.65,7.0,Allowed_With_Citation,9.0,3.204,86.64,High,Heavy,0.373
100321,Business,Freshman,2.714,1.01,Ideation,Intermediate,3.0,True,12.34,2.0,Strict_Ban,5.0,2.827,76.14,Medium,Light,0.113
100322,Business,Senior,3.244,5.8,Debugging/Troubleshooting,Advanced,4.0,True,16.55,5.0,Strict_Ban,5.0,3.933,85.46,Medium,Moderate,0.689
100323,Business,Freshman,3.275,1.01,Ideation,Beginner,1.0,False,12.45,1.0,Strict_Ban,3.0,3.302,51.93,Low,Light,0.027
100324,STEM,Freshman,2.048,7.49,Debugging/Troubleshooting,Intermediate,2.0,False,4.84,2.0,Allowed_With_Citation,4.0,1.816,90.08,High,Moderate,-0.232
100325,Medical,Graduate,3.414,2.16,Summarizing_Reading,Beginner,1.0,False,19.16,5.0,Actively_Encouraged,4.0,3.873,83.84,Low,Light,0.459
100326,Business,Junior,2.868,4.37,Ideation,Beginner,3.0,True,9.79,3.0,Allowed_With_Citation,6.0,3.303,82.62,Medium,Light,0.435
100327,Business,Freshman,3.401,19.48,Copywriting/Drafting,Intermediate,3.0,True,4.95,4.0,Actively_Encouraged,7.0,3.42,69.04,Low,Heavy,0.019
100328,Business,Junior,2.782,1.24,Copywriting/Drafting,Intermediate,2.0,True,20.34,2.0,Allowed_With_Citation,5.0,2.991,60.24,Low,Light,0.209
100329,Humanities,Freshman,3.318,5.16,Debugging/Troubleshooting,Intermediate,3.0,True,7.37,1.0,Actively_Encouraged,3.0,3.178,73.04,Low,Moderate,-0.14
